Target_Activity,TestActivity,mode,Threshold,K,N,GhostCount,L,pmin,gamma_min,eps_suffix,Predict,Actual,Matched,GhostRatio
sphereActivity,sphereActivity,suffix_tree,0.7,5,6,1,2.0,1e-05,0.0001,0.0,1,1,True,0.1666666666666666
sphereActivity,sphereActivity,suffix_tree,0.7,5,5,3,6.0,0.0001,0.0,0.0,1,1,True,0.6
sphereActivity,sphereActivity,suffix_tree,0.7,5,4,2,4.0,1e-05,1e-06,0.0,1,1,True,0.5
sphereActivity,sphereActivity,suffix_tree,0.7,5,2,0,6.0,0.0001,0.0,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,5,5,1,10.0,0.0001,0.0,0.0,1,1,True,0.2
sphereActivity,sphereActivity,suffix_tree,0.7,5,4,1,6.0,1e-05,0.0,0.0,1,1,True,0.25
sphereActivity,sphereActivity,suffix_tree,0.7,5,1,1,4.0,0.0001,1e-06,0.0,0,1,False,1.0
sphereActivity,sphereActivity,suffix_tree,0.7,5,3,0,2.0,1e-05,1e-06,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,5,4,1,10.0,0.0001,1e-06,0.0,1,1,True,0.25
sphereActivity,sphereActivity,suffix_tree,0.7,5,3,1,10.0,1e-06,1e-06,0.0,1,1,True,0.3333333333333333
sphereActivity,sphereActivity,suffix_tree,0.7,6,6,0,2.0,1e-05,0.0001,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,6,5,3,6.0,0.0001,0.0,0.0,0,1,False,0.6
sphereActivity,sphereActivity,suffix_tree,0.7,6,4,1,4.0,1e-05,1e-06,0.0,1,1,True,0.25
sphereActivity,sphereActivity,suffix_tree,0.7,6,2,0,6.0,0.0001,0.0,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,6,5,0,10.0,0.0001,0.0,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,6,4,0,6.0,1e-05,0.0,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,6,1,0,4.0,0.0001,1e-06,0.0,0,1,False,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,6,3,0,2.0,1e-05,1e-06,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,6,4,0,10.0,0.0001,1e-06,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,6,3,0,10.0,1e-06,1e-06,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,7,6,0,2.0,1e-05,0.0001,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,7,5,4,6.0,0.0001,0.0,0.0,0,1,False,0.8
sphereActivity,sphereActivity,suffix_tree,0.7,7,4,2,4.0,1e-05,1e-06,0.0,1,1,True,0.5
sphereActivity,sphereActivity,suffix_tree,0.7,7,2,1,6.0,0.0001,0.0,0.0,1,1,True,0.5
sphereActivity,sphereActivity,suffix_tree,0.7,7,5,1,10.0,0.0001,0.0,0.0,1,1,True,0.2
sphereActivity,sphereActivity,suffix_tree,0.7,7,4,0,6.0,1e-05,0.0,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,7,1,0,4.0,0.0001,1e-06,0.0,0,1,False,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,7,3,0,2.0,1e-05,1e-06,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,7,4,0,10.0,0.0001,1e-06,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,7,3,1,10.0,1e-06,1e-06,0.0,1,1,True,0.3333333333333333
sphereActivity,sphereActivity,suffix_tree,0.7,8,6,2,2.0,1e-05,0.0001,0.0,1,1,True,0.3333333333333333
sphereActivity,sphereActivity,suffix_tree,0.7,8,5,2,6.0,0.0001,0.0,0.0,1,1,True,0.4
sphereActivity,sphereActivity,suffix_tree,0.7,8,4,0,4.0,1e-05,1e-06,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,8,2,0,6.0,0.0001,0.0,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,8,5,2,10.0,0.0001,0.0,0.0,1,1,True,0.4
sphereActivity,sphereActivity,suffix_tree,0.7,8,4,1,6.0,1e-05,0.0,0.0,1,1,True,0.25
sphereActivity,sphereActivity,suffix_tree,0.7,8,1,0,4.0,0.0001,1e-06,0.0,0,1,False,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,8,3,0,2.0,1e-05,1e-06,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,8,4,1,10.0,0.0001,1e-06,0.0,1,1,True,0.25
sphereActivity,sphereActivity,suffix_tree,0.7,8,3,0,10.0,1e-06,1e-06,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,9,6,1,2.0,1e-05,0.0001,0.0,1,1,True,0.1666666666666666
sphereActivity,sphereActivity,suffix_tree,0.7,9,5,4,6.0,0.0001,0.0,0.0,0,1,False,0.8
sphereActivity,sphereActivity,suffix_tree,0.7,9,4,0,4.0,1e-05,1e-06,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,9,2,1,6.0,0.0001,0.0,0.0,1,1,True,0.5
sphereActivity,sphereActivity,suffix_tree,0.7,9,5,5,10.0,0.0001,0.0,0.0,0,1,False,1.0
sphereActivity,sphereActivity,suffix_tree,0.7,9,4,1,6.0,1e-05,0.0,0.0,1,1,True,0.25
sphereActivity,sphereActivity,suffix_tree,0.7,9,1,1,4.0,0.0001,1e-06,0.0,0,1,False,1.0
sphereActivity,sphereActivity,suffix_tree,0.7,9,3,3,2.0,1e-05,1e-06,0.0,0,1,False,1.0
sphereActivity,sphereActivity,suffix_tree,0.7,9,4,1,10.0,0.0001,1e-06,0.0,1,1,True,0.25
sphereActivity,sphereActivity,suffix_tree,0.7,9,3,0,10.0,1e-06,1e-06,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,10,6,3,2.0,1e-05,0.0001,0.0,0,1,False,0.5
sphereActivity,sphereActivity,suffix_tree,0.7,10,5,3,6.0,0.0001,0.0,0.0,0,1,False,0.6
sphereActivity,sphereActivity,suffix_tree,0.7,10,4,0,4.0,1e-05,1e-06,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,10,2,1,6.0,0.0001,0.0,0.0,1,1,True,0.5
sphereActivity,sphereActivity,suffix_tree,0.7,10,5,2,10.0,0.0001,0.0,0.0,1,1,True,0.4
sphereActivity,sphereActivity,suffix_tree,0.7,10,4,0,6.0,1e-05,0.0,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,10,1,1,4.0,0.0001,1e-06,0.0,0,1,False,1.0
sphereActivity,sphereActivity,suffix_tree,0.7,10,3,2,2.0,1e-05,1e-06,0.0,0,1,False,0.6666666666666666
sphereActivity,sphereActivity,suffix_tree,0.7,10,4,0,10.0,0.0001,1e-06,0.0,1,1,True,0.0
sphereActivity,sphereActivity,suffix_tree,0.7,10,3,0,10.0,1e-06,1e-06,0.0,1,1,True,0.0
sphereActivity,ladderActivity,suffix_tree,0.5,5,10,4,2.0,1e-05,0.0,0.0,1,0,False,0.4
sphereActivity,ladderActivity,suffix_tree,0.5,5,21,14,4.0,1e-05,1e-06,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.5,5,9,5,8.0,1e-05,1e-06,0.0,0,0,True,0.5555555555555556
sphereActivity,ladderActivity,suffix_tree,0.5,5,10,5,4.0,0.0001,1e-06,0.0,1,0,False,0.5
sphereActivity,ladderActivity,suffix_tree,0.5,5,24,10,10.0,0.0001,0.0,0.0,0,0,True,0.4166666666666667
sphereActivity,ladderActivity,suffix_tree,0.5,5,9,3,6.0,1e-06,1e-06,0.0,1,0,False,0.3333333333333333
sphereActivity,ladderActivity,suffix_tree,0.5,5,22,8,4.0,1e-06,0.0,0.0,0,0,True,0.3636363636363636
sphereActivity,ladderActivity,suffix_tree,0.5,5,10,4,10.0,0.0001,0.0001,0.0,1,0,False,0.4
sphereActivity,ladderActivity,suffix_tree,0.5,5,10,5,2.0,1e-06,0.0001,0.0,1,0,False,0.5
sphereActivity,ladderActivity,suffix_tree,0.5,5,13,6,2.0,1e-06,1e-06,0.0,1,0,False,0.4615384615384615
sphereActivity,ladderActivity,suffix_tree,0.5,6,10,4,2.0,1e-05,0.0,0.0,1,0,False,0.4
sphereActivity,ladderActivity,suffix_tree,0.5,6,21,12,4.0,1e-05,1e-06,0.0,0,0,True,0.5714285714285714
sphereActivity,ladderActivity,suffix_tree,0.5,6,9,6,8.0,1e-05,1e-06,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.5,6,10,3,4.0,0.0001,1e-06,0.0,1,0,False,0.3
sphereActivity,ladderActivity,suffix_tree,0.5,6,24,8,10.0,0.0001,0.0,0.0,0,0,True,0.3333333333333333
sphereActivity,ladderActivity,suffix_tree,0.5,6,9,5,6.0,1e-06,1e-06,0.0,0,0,True,0.5555555555555556
sphereActivity,ladderActivity,suffix_tree,0.5,6,22,7,4.0,1e-06,0.0,0.0,0,0,True,0.3181818181818182
sphereActivity,ladderActivity,suffix_tree,0.5,6,10,4,10.0,0.0001,0.0001,0.0,1,0,False,0.4
sphereActivity,ladderActivity,suffix_tree,0.5,6,10,3,2.0,1e-06,0.0001,0.0,1,0,False,0.3
sphereActivity,ladderActivity,suffix_tree,0.5,6,13,5,2.0,1e-06,1e-06,0.0,1,0,False,0.3846153846153846
sphereActivity,ladderActivity,suffix_tree,0.5,7,10,5,2.0,1e-05,0.0,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.5,7,21,15,4.0,1e-05,1e-06,0.0,0,0,True,0.7142857142857143
sphereActivity,ladderActivity,suffix_tree,0.5,7,9,4,8.0,1e-05,1e-06,0.0,0,0,True,0.4444444444444444
sphereActivity,ladderActivity,suffix_tree,0.5,7,10,5,4.0,0.0001,1e-06,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.5,7,24,16,10.0,0.0001,0.0,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.5,7,9,4,6.0,1e-06,1e-06,0.0,1,0,False,0.4444444444444444
sphereActivity,ladderActivity,suffix_tree,0.5,7,22,9,4.0,1e-06,0.0,0.0,0,0,True,0.4090909090909091
sphereActivity,ladderActivity,suffix_tree,0.5,7,10,5,10.0,0.0001,0.0001,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.5,7,10,5,2.0,1e-06,0.0001,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.5,7,13,7,2.0,1e-06,1e-06,0.0,0,0,True,0.5384615384615384
sphereActivity,ladderActivity,suffix_tree,0.5,8,10,5,2.0,1e-05,0.0,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.5,8,21,13,4.0,1e-05,1e-06,0.0,0,0,True,0.6190476190476191
sphereActivity,ladderActivity,suffix_tree,0.5,8,9,6,8.0,1e-05,1e-06,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.5,8,10,1,4.0,0.0001,1e-06,0.0,1,0,False,0.1
sphereActivity,ladderActivity,suffix_tree,0.5,8,24,16,10.0,0.0001,0.0,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.5,8,9,5,6.0,1e-06,1e-06,0.0,0,0,True,0.5555555555555556
sphereActivity,ladderActivity,suffix_tree,0.5,8,22,15,4.0,1e-06,0.0,0.0,0,0,True,0.6818181818181818
sphereActivity,ladderActivity,suffix_tree,0.5,8,10,5,10.0,0.0001,0.0001,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.5,8,10,1,2.0,1e-06,0.0001,0.0,1,0,False,0.1
sphereActivity,ladderActivity,suffix_tree,0.5,8,13,5,2.0,1e-06,1e-06,0.0,1,0,False,0.3846153846153846
sphereActivity,ladderActivity,suffix_tree,0.5,9,10,5,2.0,1e-05,0.0,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.5,9,21,15,4.0,1e-05,1e-06,0.0,0,0,True,0.7142857142857143
sphereActivity,ladderActivity,suffix_tree,0.5,9,9,6,8.0,1e-05,1e-06,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.5,9,10,1,4.0,0.0001,1e-06,0.0,1,0,False,0.1
sphereActivity,ladderActivity,suffix_tree,0.5,9,24,18,10.0,0.0001,0.0,0.0,0,0,True,0.75
sphereActivity,ladderActivity,suffix_tree,0.5,9,9,4,6.0,1e-06,1e-06,0.0,0,0,True,0.4444444444444444
sphereActivity,ladderActivity,suffix_tree,0.5,9,22,12,4.0,1e-06,0.0,0.0,0,0,True,0.5454545454545454
sphereActivity,ladderActivity,suffix_tree,0.5,9,10,5,10.0,0.0001,0.0001,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.5,9,10,1,2.0,1e-06,0.0001,0.0,1,0,False,0.1
sphereActivity,ladderActivity,suffix_tree,0.5,9,13,6,2.0,1e-06,1e-06,0.0,0,0,True,0.4615384615384615
sphereActivity,ladderActivity,suffix_tree,0.5,10,10,5,2.0,1e-05,0.0,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.5,10,21,16,4.0,1e-05,1e-06,0.0,0,0,True,0.7619047619047619
sphereActivity,ladderActivity,suffix_tree,0.5,10,9,6,8.0,1e-05,1e-06,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.5,10,10,1,4.0,0.0001,1e-06,0.0,1,0,False,0.1
sphereActivity,ladderActivity,suffix_tree,0.5,10,24,16,10.0,0.0001,0.0,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.5,10,9,5,6.0,1e-06,1e-06,0.0,0,0,True,0.5555555555555556
sphereActivity,ladderActivity,suffix_tree,0.5,10,22,12,4.0,1e-06,0.0,0.0,0,0,True,0.5454545454545454
sphereActivity,ladderActivity,suffix_tree,0.5,10,10,5,10.0,0.0001,0.0001,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.5,10,10,1,2.0,1e-06,0.0001,0.0,1,0,False,0.1
sphereActivity,ladderActivity,suffix_tree,0.5,10,13,8,2.0,1e-06,1e-06,0.0,0,0,True,0.6153846153846154
sphereActivity,ladderActivity,suffix_tree,0.6,5,12,11,4.0,1e-06,0.0,0.0,0,0,True,0.9166666666666666
sphereActivity,ladderActivity,suffix_tree,0.6,5,13,10,8.0,0.0001,1e-06,0.0,0,0,True,0.7692307692307693
sphereActivity,ladderActivity,suffix_tree,0.6,5,7,5,4.0,0.0001,0.0001,0.0,0,0,True,0.7142857142857143
sphereActivity,ladderActivity,suffix_tree,0.6,5,13,10,4.0,1e-06,0.0001,0.0,0,0,True,0.7692307692307693
sphereActivity,ladderActivity,suffix_tree,0.6,5,7,5,8.0,0.0001,0.0001,0.0,0,0,True,0.7142857142857143
sphereActivity,ladderActivity,suffix_tree,0.6,5,8,6,6.0,0.0001,0.0001,0.0,0,0,True,0.75
sphereActivity,ladderActivity,suffix_tree,0.6,5,16,16,4.0,1e-06,1e-06,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.6,5,9,8,6.0,0.0001,1e-06,0.0,0,0,True,0.8888888888888888
sphereActivity,ladderActivity,suffix_tree,0.6,5,5,3,4.0,0.0001,0.0001,0.0,1,0,False,0.6
sphereActivity,ladderActivity,suffix_tree,0.6,5,13,10,2.0,1e-06,0.0001,0.0,0,0,True,0.7692307692307693
sphereActivity,ladderActivity,suffix_tree,0.6,6,12,4,4.0,1e-06,0.0,0.0,1,0,False,0.3333333333333333
sphereActivity,ladderActivity,suffix_tree,0.6,6,13,6,8.0,0.0001,1e-06,0.0,0,0,True,0.4615384615384615
sphereActivity,ladderActivity,suffix_tree,0.6,6,7,1,4.0,0.0001,0.0001,0.0,1,0,False,0.1428571428571428
sphereActivity,ladderActivity,suffix_tree,0.6,6,13,6,4.0,1e-06,0.0001,0.0,1,0,False,0.4615384615384615
sphereActivity,ladderActivity,suffix_tree,0.6,6,7,1,8.0,0.0001,0.0001,0.0,1,0,False,0.1428571428571428
sphereActivity,ladderActivity,suffix_tree,0.6,6,8,4,6.0,0.0001,0.0001,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.6,6,16,9,4.0,1e-06,1e-06,0.0,0,0,True,0.5625
sphereActivity,ladderActivity,suffix_tree,0.6,6,9,7,6.0,0.0001,1e-06,0.0,0,0,True,0.7777777777777778
sphereActivity,ladderActivity,suffix_tree,0.6,6,5,1,4.0,0.0001,0.0001,0.0,1,0,False,0.2
sphereActivity,ladderActivity,suffix_tree,0.6,6,13,6,2.0,1e-06,0.0001,0.0,1,0,False,0.4615384615384615
sphereActivity,ladderActivity,suffix_tree,0.6,7,12,12,4.0,1e-06,0.0,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.6,7,13,11,8.0,0.0001,1e-06,0.0,0,0,True,0.8461538461538461
sphereActivity,ladderActivity,suffix_tree,0.6,7,7,5,4.0,0.0001,0.0001,0.0,0,0,True,0.7142857142857143
sphereActivity,ladderActivity,suffix_tree,0.6,7,13,11,4.0,1e-06,0.0001,0.0,0,0,True,0.8461538461538461
sphereActivity,ladderActivity,suffix_tree,0.6,7,7,5,8.0,0.0001,0.0001,0.0,0,0,True,0.7142857142857143
sphereActivity,ladderActivity,suffix_tree,0.6,7,8,6,6.0,0.0001,0.0001,0.0,0,0,True,0.75
sphereActivity,ladderActivity,suffix_tree,0.6,7,16,15,4.0,1e-06,1e-06,0.0,0,0,True,0.9375
sphereActivity,ladderActivity,suffix_tree,0.6,7,9,8,6.0,0.0001,1e-06,0.0,0,0,True,0.8888888888888888
sphereActivity,ladderActivity,suffix_tree,0.6,7,5,3,4.0,0.0001,0.0001,0.0,0,0,True,0.6
sphereActivity,ladderActivity,suffix_tree,0.6,7,13,11,2.0,1e-06,0.0001,0.0,0,0,True,0.8461538461538461
sphereActivity,ladderActivity,suffix_tree,0.6,8,12,8,4.0,1e-06,0.0,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.6,8,13,9,8.0,0.0001,1e-06,0.0,0,0,True,0.6923076923076923
sphereActivity,ladderActivity,suffix_tree,0.6,8,7,6,4.0,0.0001,0.0001,0.0,0,0,True,0.8571428571428571
sphereActivity,ladderActivity,suffix_tree,0.6,8,13,9,4.0,1e-06,0.0001,0.0,0,0,True,0.6923076923076923
sphereActivity,ladderActivity,suffix_tree,0.6,8,7,6,8.0,0.0001,0.0001,0.0,0,0,True,0.8571428571428571
sphereActivity,ladderActivity,suffix_tree,0.6,8,8,6,6.0,0.0001,0.0001,0.0,0,0,True,0.75
sphereActivity,ladderActivity,suffix_tree,0.6,8,16,11,4.0,1e-06,1e-06,0.0,0,0,True,0.6875
sphereActivity,ladderActivity,suffix_tree,0.6,8,9,8,6.0,0.0001,1e-06,0.0,0,0,True,0.8888888888888888
sphereActivity,ladderActivity,suffix_tree,0.6,8,5,4,4.0,0.0001,0.0001,0.0,0,0,True,0.8
sphereActivity,ladderActivity,suffix_tree,0.6,8,13,9,2.0,1e-06,0.0001,0.0,0,0,True,0.6923076923076923
sphereActivity,ladderActivity,suffix_tree,0.6,9,12,7,4.0,1e-06,0.0,0.0,0,0,True,0.5833333333333334
sphereActivity,ladderActivity,suffix_tree,0.6,9,13,9,8.0,0.0001,1e-06,0.0,0,0,True,0.6923076923076923
sphereActivity,ladderActivity,suffix_tree,0.6,9,7,6,4.0,0.0001,0.0001,0.0,0,0,True,0.8571428571428571
sphereActivity,ladderActivity,suffix_tree,0.6,9,13,9,4.0,1e-06,0.0001,0.0,0,0,True,0.6923076923076923
sphereActivity,ladderActivity,suffix_tree,0.6,9,7,6,8.0,0.0001,0.0001,0.0,0,0,True,0.8571428571428571
sphereActivity,ladderActivity,suffix_tree,0.6,9,8,6,6.0,0.0001,0.0001,0.0,0,0,True,0.75
sphereActivity,ladderActivity,suffix_tree,0.6,9,16,13,4.0,1e-06,1e-06,0.0,0,0,True,0.8125
sphereActivity,ladderActivity,suffix_tree,0.6,9,9,7,6.0,0.0001,1e-06,0.0,0,0,True,0.7777777777777778
sphereActivity,ladderActivity,suffix_tree,0.6,9,5,3,4.0,0.0001,0.0001,0.0,0,0,True,0.6
sphereActivity,ladderActivity,suffix_tree,0.6,9,13,9,2.0,1e-06,0.0001,0.0,0,0,True,0.6923076923076923
sphereActivity,ladderActivity,suffix_tree,0.6,10,12,10,4.0,1e-06,0.0,0.0,0,0,True,0.8333333333333334
sphereActivity,ladderActivity,suffix_tree,0.6,10,13,13,8.0,0.0001,1e-06,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.6,10,7,7,4.0,0.0001,0.0001,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.6,10,13,13,4.0,1e-06,0.0001,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.6,10,7,7,8.0,0.0001,0.0001,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.6,10,8,6,6.0,0.0001,0.0001,0.0,0,0,True,0.75
sphereActivity,ladderActivity,suffix_tree,0.6,10,16,12,4.0,1e-06,1e-06,0.0,0,0,True,0.75
sphereActivity,ladderActivity,suffix_tree,0.6,10,9,7,6.0,0.0001,1e-06,0.0,0,0,True,0.7777777777777778
sphereActivity,ladderActivity,suffix_tree,0.6,10,5,3,4.0,0.0001,0.0001,0.0,0,0,True,0.6
sphereActivity,ladderActivity,suffix_tree,0.6,10,13,13,2.0,1e-06,0.0001,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,5,9,6,4.0,1e-05,0.0,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.7,5,7,6,6.0,1e-06,1e-06,0.0,0,0,True,0.8571428571428571
sphereActivity,ladderActivity,suffix_tree,0.7,5,1,1,8.0,1e-06,0.0,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,5,6,1,2.0,0.0001,0.0,0.0,1,0,False,0.1666666666666666
sphereActivity,ladderActivity,suffix_tree,0.7,5,2,2,6.0,1e-05,0.0001,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,5,4,3,4.0,0.0001,0.0,0.0,0,0,True,0.75
sphereActivity,ladderActivity,suffix_tree,0.7,5,4,4,6.0,1e-05,1e-06,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,5,2,2,6.0,0.0001,1e-06,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,5,6,1,4.0,1e-06,1e-06,0.0,1,0,False,0.1666666666666666
sphereActivity,ladderActivity,suffix_tree,0.7,5,14,8,4.0,1e-06,0.0,0.0,0,0,True,0.5714285714285714
sphereActivity,ladderActivity,suffix_tree,0.7,6,9,7,4.0,1e-05,0.0,0.0,0,0,True,0.7777777777777778
sphereActivity,ladderActivity,suffix_tree,0.7,6,7,7,6.0,1e-06,1e-06,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,6,1,1,8.0,1e-06,0.0,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,6,6,2,2.0,0.0001,0.0,0.0,1,0,False,0.3333333333333333
sphereActivity,ladderActivity,suffix_tree,0.7,6,2,2,6.0,1e-05,0.0001,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,6,4,4,4.0,0.0001,0.0,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,6,4,4,6.0,1e-05,1e-06,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,6,2,1,6.0,0.0001,1e-06,0.0,1,0,False,0.5
sphereActivity,ladderActivity,suffix_tree,0.7,6,6,2,4.0,1e-06,1e-06,0.0,1,0,False,0.3333333333333333
sphereActivity,ladderActivity,suffix_tree,0.7,6,14,11,4.0,1e-06,0.0,0.0,0,0,True,0.7857142857142857
sphereActivity,ladderActivity,suffix_tree,0.7,7,9,8,4.0,1e-05,0.0,0.0,0,0,True,0.8888888888888888
sphereActivity,ladderActivity,suffix_tree,0.7,7,7,7,6.0,1e-06,1e-06,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,7,1,1,8.0,1e-06,0.0,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,7,6,4,2.0,0.0001,0.0,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.7,7,2,2,6.0,1e-05,0.0001,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,7,4,4,4.0,0.0001,0.0,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,7,4,3,6.0,1e-05,1e-06,0.0,0,0,True,0.75
sphereActivity,ladderActivity,suffix_tree,0.7,7,2,1,6.0,0.0001,1e-06,0.0,1,0,False,0.5
sphereActivity,ladderActivity,suffix_tree,0.7,7,6,4,4.0,1e-06,1e-06,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.7,7,14,12,4.0,1e-06,0.0,0.0,0,0,True,0.8571428571428571
sphereActivity,ladderActivity,suffix_tree,0.7,8,9,6,4.0,1e-05,0.0,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.7,8,7,7,6.0,1e-06,1e-06,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,8,1,1,8.0,1e-06,0.0,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,8,6,3,2.0,0.0001,0.0,0.0,1,0,False,0.5
sphereActivity,ladderActivity,suffix_tree,0.7,8,2,2,6.0,1e-05,0.0001,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,8,4,2,4.0,0.0001,0.0,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.7,8,4,4,6.0,1e-05,1e-06,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,8,2,1,6.0,0.0001,1e-06,0.0,1,0,False,0.5
sphereActivity,ladderActivity,suffix_tree,0.7,8,6,3,4.0,1e-06,1e-06,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.7,8,14,14,4.0,1e-06,0.0,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,9,9,7,4.0,1e-05,0.0,0.0,0,0,True,0.7777777777777778
sphereActivity,ladderActivity,suffix_tree,0.7,9,7,6,6.0,1e-06,1e-06,0.0,0,0,True,0.8571428571428571
sphereActivity,ladderActivity,suffix_tree,0.7,9,1,1,8.0,1e-06,0.0,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,9,6,4,2.0,0.0001,0.0,0.0,0,0,True,0.6666666666666666
sphereActivity,ladderActivity,suffix_tree,0.7,9,2,2,6.0,1e-05,0.0001,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,9,4,2,4.0,0.0001,0.0,0.0,0,0,True,0.5
sphereActivity,ladderActivity,suffix_tree,0.7,9,4,4,6.0,1e-05,1e-06,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,9,2,2,6.0,0.0001,1e-06,0.0,0,0,True,1.0
sphereActivity,ladderActivity,suffix_tree,0.7,9,6,4,4.0,1e-06,1e-06,0.0,0,0,True,0.6666666666666666
